colour	x	xend	key	showSelected2	showSelected3	group
#F8766D	1.96423991164193	1.96423991164193	1.96423991164193	0	error	35
#F8766D	1.01080042915419	1.01080042915419	1.01080042915419	0	error	36
#F8766D	1.76543916435912	1.76543916435912	1.76543916435912	0	error	37
#F8766D	-2.35233824467286	-2.35233824467286	-2.35233824467286	0	error	38
#F8766D	1.34226567624137	1.34226567624137	1.34226567624137	0	error	39
#F8766D	-0.53235342213884	-0.53235342213884	-0.53235342213884	0	error	40
#F8766D	1.92567776469514	1.92567776469514	1.92567776469514	0	error	41
#F8766D	0.882361162919551	0.882361162919551	0.882361162919551	0	error	42
#F8766D	1.69759657373652	1.69759657373652	1.69759657373652	0	error	43
#F8766D	0.318217869848013	0.318217869848013	0.318217869848013	0	error	44
#F8766D	0.178317481186241	0.178317481186241	0.178317481186241	0	error	45
#F8766D	1.73613739013672	1.73613739013672	1.73613739013672	0	error	46
#F8766D	-2.86001278599724	-2.86001278599724	-2.86001278599724	0	error	47
#F8766D	-0.13661960978061	-0.13661960978061	-0.13661960978061	0	error	48
#F8766D	1.3938824320212	1.3938824320212	1.3938824320212	0	error	49
#F8766D	1.15638933889568	1.15638933889568	1.15638933889568	0	error	50
#F8766D	-0.134282267186791	-0.134282267186791	-0.134282267186791	0	error	51
#F8766D	2.1672568609938	2.1672568609938	2.1672568609938	0	error	52
#F8766D	-0.371417356655002	-0.371417356655002	-0.371417356655002	0	error	53
#F8766D	-1.5312163378112	-1.5312163378112	-1.5312163378112	0	error	54
#F8766D	-2.5759257171303	-2.5759257171303	-2.5759257171303	0	error	55
#F8766D	-2.40320303896442	-2.40320303896442	-2.40320303896442	0	error	56
#F8766D	-1.1023697569035	-1.1023697569035	-1.1023697569035	0	error	57
#F8766D	0.111805579159409	0.111805579159409	0.111805579159409	0	error	58
#F8766D	0.972030458506197	0.972030458506197	0.972030458506197	0	error	59
#F8766D	-0.559018876869231	-0.559018876869231	-0.559018876869231	0	error	60
#F8766D	2.47725554555655	2.47725554555655	2.47725554555655	0	error	61
#F8766D	-1.2383797634393	-1.2383797634393	-1.2383797634393	0	error	62
#F8766D	-0.24560564244166	-0.24560564244166	-0.24560564244166	0	error	63
#F8766D	-1.00563195487484	-1.00563195487484	-1.00563195487484	0	error	64
#F8766D	0.905222802422941	0.905222802422941	0.905222802422941	0	error	65
#F8766D	-1.45189931569621	-1.45189931569621	-1.45189931569621	0	error	66
#F8766D	-0.128728510346264	-0.128728510346264	-0.128728510346264	0	error	67
#F8766D	1.59786402387545	1.59786402387545	1.59786402387545	0	error	68
#F8766D	-2.49451851379126	-2.49451851379126	-2.49451851379126	0	error	69
#F8766D	2.25192798022181	2.25192798022181	2.25192798022181	0	error	70
#F8766D	-0.965562372934073	-0.965562372934073	-0.965562372934073	0	error	71
#F8766D	2.03664210112765	2.03664210112765	2.03664210112765	0	error	72
#F8766D	-0.919899065047503	-0.919899065047503	-0.919899065047503	0	error	73
#F8766D	-0.997350415214896	-0.997350415214896	-0.997350415214896	0	error	74
#F8766D	-0.14189252955839	-0.14189252955839	-0.14189252955839	0	error	75
#F8766D	2.35319001507014	2.35319001507014	2.35319001507014	0	error	76
#F8766D	2.18603682378307	2.18603682378307	2.18603682378307	0	error	77
#F8766D	-0.660062739159912	-0.660062739159912	-0.660062739159912	0	error	78
#F8766D	1.66392419300973	1.66392419300973	1.66392419300973	0	error	79
#F8766D	2.76370798330754	2.76370798330754	2.76370798330754	0	error	80
#F8766D	-0.392043091356754	-0.392043091356754	-0.392043091356754	0	error	81
#F8766D	1.27508807228878	1.27508807228878	1.27508807228878	0	error	82
#F8766D	-0.600033786613494	-0.600033786613494	-0.600033786613494	0	error	83
#F8766D	-1.04788708873093	-1.04788708873093	-1.04788708873093	0	error	84
#F8766D	1.54252288816497	1.54252288816497	1.54252288816497	0	error	85
#F8766D	-1.78384646913037	-1.78384646913037	-1.78384646913037	0	error	86
#F8766D	1.26672733481973	1.26672733481973	1.26672733481973	0	error	87
#F8766D	-2.26984847383574	-2.26984847383574	-2.26984847383574	0	error	88
#F8766D	-1.52706891624257	-1.52706891624257	-1.52706891624257	0	error	89
#F8766D	-2.14017372345552	-2.14017372345552	-2.14017372345552	0	error	90
#F8766D	-1.56222350941971	-1.56222350941971	-1.56222350941971	0	error	91
#F8766D	-2.64639373635873	-2.64639373635873	-2.64639373635873	0	error	92
#F8766D	0.853729551192373	0.853729551192373	0.853729551192373	0	error	93
#F8766D	2.25761527614668	2.25761527614668	2.25761527614668	0	error	94
#F8766D	1.67348806466907	1.67348806466907	1.67348806466907	0	error	95
#F8766D	1.78385295532644	1.78385295532644	1.78385295532644	0	error	96
#F8766D	-0.26835327828303	-0.26835327828303	-0.26835327828303	0	error	97
#F8766D	-0.539495507720858	-0.539495507720858	-0.539495507720858	0	error	98
#F8766D	1.86522145662457	1.86522145662457	1.86522145662457	0	error	99
#F8766D	0.629599741660058	0.629599741660058	0.629599741660058	0	error	100
#F8766D	0.928343568462878	0.928343568462878	0.928343568462878	0	error	101
#F8766D	-0.880816368386149	-0.880816368386149	-0.880816368386149	0	error	102
#F8766D	-1.3784391246736	-1.3784391246736	-1.3784391246736	0	error	103
#F8766D	2.9561043670401	2.9561043670401	2.9561043670401	0	error	104
#F8766D	0.800959586631507	0.800959586631507	0.800959586631507	0	error	105
#F8766D	-1.72075118869543	-1.72075118869543	-1.72075118869543	0	error	106
#F8766D	-2.22376591153443	-2.22376591153443	-2.22376591153443	0	error	107
#F8766D	-0.131291794124991	-0.131291794124991	-0.131291794124991	0	error	108
#F8766D	2.54444681899622	2.54444681899622	2.54444681899622	0	error	109
#F8766D	0.59256580285728	0.59256580285728	0.59256580285728	0	error	110
#F8766D	2.85702416952699	2.85702416952699	2.85702416952699	0	error	111
#F8766D	1.39075507130474	1.39075507130474	1.39075507130474	0	error	112
#F8766D	-0.859638527501374	-0.859638527501374	-0.859638527501374	0	error	113
#F8766D	-0.411157856695354	-0.411157856695354	-0.411157856695354	0	error	114
#F8766D	-2.11073063593358	-2.11073063593358	-2.11073063593358	0	error	115
#F8766D	-2.92153454711661	-2.92153454711661	-2.92153454711661	0	error	116
#F8766D	1.29339639656246	1.29339639656246	1.29339639656246	0	error	117
#F8766D	-2.38089458551258	-2.38089458551258	-2.38089458551258	0	error	118
#F8766D	-0.322293908335268	-0.322293908335268	-0.322293908335268	0	error	119
#F8766D	0.840606270823628	0.840606270823628	0.840606270823628	0	error	120
#F8766D	2.95103172026575	2.95103172026575	2.95103172026575	0	error	121
#F8766D	-0.0264385328628123	-0.0264385328628123	-0.0264385328628123	0	error	122
#F8766D	-0.09390285378322	-0.09390285378322	-0.09390285378322	0	error	123
#F8766D	-1.95934599079192	-1.95934599079192	-1.95934599079192	0	error	124
#F8766D	1.52892566705123	1.52892566705123	1.52892566705123	0	error	125
#F8766D	-0.276627064682543	-0.276627064682543	-0.276627064682543	0	error	126
#F8766D	0.0670187026262283	0.0670187026262283	0.0670187026262283	0	error	127
#F8766D	-1.75472932029516	-1.75472932029516	-1.75472932029516	0	error	128
#F8766D	-1.62805114360526	-1.62805114360526	-1.62805114360526	0	error	129
#F8766D	0.574271977879107	0.574271977879107	0.574271977879107	0	error	130
#F8766D	0.449233189690858	0.449233189690858	0.449233189690858	0	error	131
#F8766D	-2.53761371830478	-2.53761371830478	-2.53761371830478	0	error	132
#F8766D	-2.78675652248785	-2.78675652248785	-2.78675652248785	0	error	133
#F8766D	0.856772953178734	0.856772953178734	0.856772953178734	0	error	134
#F8766D	2.57169119780883	2.57169119780883	2.57169119780883	0	error	135
#F8766D	0.588554534129798	0.588554534129798	0.588554534129798	0	error	136
#F8766D	0.365404488053173	0.365404488053173	0.365404488053173	0	error	137
#F8766D	0.156166343484074	0.156166343484074	0.156166343484074	0	error	138
#F8766D	2.91057134326547	2.91057134326547	2.91057134326547	0	error	139
#F8766D	0.0458509339950979	0.0458509339950979	0.0458509339950979	0	error	140
#F8766D	1.0967284720391	1.0967284720391	1.0967284720391	0	error	141
#F8766D	0.609247305896133	0.609247305896133	0.609247305896133	0	error	142
#F8766D	-1.56678793346509	-1.56678793346509	-1.56678793346509	0	error	143
#F8766D	-1.45100443996489	-1.45100443996489	-1.45100443996489	0	error	144
#F8766D	1.37585774017498	1.37585774017498	1.37585774017498	0	error	145
#F8766D	-0.284575011581182	-0.284575011581182	-0.284575011581182	0	error	146
#F8766D	-1.94923938950524	-1.94923938950524	-1.94923938950524	0	error	147
#F8766D	1.48018961772323	1.48018961772323	1.48018961772323	0	error	148
#F8766D	-2.37007415760309	-2.37007415760309	-2.37007415760309	0	error	149
#F8766D	2.18726969417185	2.18726969417185	2.18726969417185	0	error	150
#F8766D	0.687869830057025	0.687869830057025	0.687869830057025	0	error	151
#F8766D	0.342957233078778	0.342957233078778	0.342957233078778	0	error	152
#F8766D	-1.02733608568087	-1.02733608568087	-1.02733608568087	0	error	153
#F8766D	-0.28121132729575	-0.28121132729575	-0.28121132729575	0	error	154
#F8766D	0.00264583574607968	0.00264583574607968	0.00264583574607968	0	error	155
#F8766D	-1.91480183321983	-1.91480183321983	-1.91480183321983	0	error	156
#F8766D	0.177783616818488	0.177783616818488	0.177783616818488	0	error	157
#F8766D	-2.54834552574903	-2.54834552574903	-2.54834552574903	0	error	158
#F8766D	-1.33346440410241	-1.33346440410241	-1.33346440410241	0	error	159
#F8766D	-1.72380288457498	-1.72380288457498	-1.72380288457498	0	error	160
#F8766D	-1.29125711414963	-1.29125711414963	-1.29125711414963	0	error	161
#F8766D	2.37056461768225	2.37056461768225	2.37056461768225	0	error	162
#F8766D	-0.322588060051203	-0.322588060051203	-0.322588060051203	0	error	163
#F8766D	1.67990933870897	1.67990933870897	1.67990933870897	0	error	164
#F8766D	2.28371420921758	2.28371420921758	2.28371420921758	0	error	165
#F8766D	-0.521254742983729	-0.521254742983729	-0.521254742983729	0	error	166
#F8766D	-2.61714911693707	-2.61714911693707	-2.61714911693707	0	error	167
#F8766D	-0.987075049895793	-0.987075049895793	-0.987075049895793	0	error	168
#F8766D	1.34235567972064	1.34235567972064	1.34235567972064	0	error	169
#F8766D	-0.974307999014854	-0.974307999014854	-0.974307999014854	0	error	170
#F8766D	0.78248473489657	0.78248473489657	0.78248473489657	0	error	171
#F8766D	2.04368732403964	2.04368732403964	2.04368732403964	0	error	172
#F8766D	2.13678998826072	2.13678998826072	2.13678998826072	0	error	173
#F8766D	-0.651844313833863	-0.651844313833863	-0.651844313833863	0	error	174
#F8766D	-0.717036686372012	-0.717036686372012	-0.717036686372012	0	error	175
#F8766D	2.37267255596817	2.37267255596817	2.37267255596817	0	error	176
#F8766D	0.865894577465951	0.865894577465951	0.865894577465951	0	error	177
#F8766D	1.44647189229727	1.44647189229727	1.44647189229727	0	error	178
#F8766D	0.631820679176599	0.631820679176599	0.631820679176599	0	error	179
#F8766D	2.41848966898397	2.41848966898397	2.41848966898397	0	error	180
#F8766D	-1.2376190694049	-1.2376190694049	-1.2376190694049	0	error	181
#F8766D	-1.85243934066966	-1.85243934066966	-1.85243934066966	0	error	182
#F8766D	2.31870565982535	2.31870565982535	2.31870565982535	0	error	183
#F8766D	0.0200369143858552	0.0200369143858552	0.0200369143858552	0	error	184
#F8766D	2.26234525814652	2.26234525814652	2.26234525814652	0	error	185
#F8766D	-1.86483826534823	-1.86483826534823	-1.86483826534823	0	error	186
#F8766D	1.54861831432208	1.54861831432208	1.54861831432208	0	error	187
#F8766D	1.34699335601181	1.34699335601181	1.34699335601181	0	error	188
#F8766D	2.66234890976921	2.66234890976921	2.66234890976921	0	error	189
#F8766D	0.285879522096366	0.285879522096366	0.285879522096366	0	error	190
#F8766D	1.27046320633963	1.27046320633963	1.27046320633963	0	error	191
#F8766D	-0.666569401044399	-0.666569401044399	-0.666569401044399	0	error	192
#F8766D	-2.39476124290377	-2.39476124290377	-2.39476124290377	0	error	193
#F8766D	2.56381253153086	2.56381253153086	2.56381253153086	0	error	194
#F8766D	-1.30060499813408	-1.30060499813408	-1.30060499813408	0	error	195
#F8766D	0.543438952881843	0.543438952881843	0.543438952881843	0	error	196
#F8766D	-2.33783637033775	-2.33783637033775	-2.33783637033775	0	error	197
#F8766D	2.04304219270125	2.04304219270125	2.04304219270125	0	error	198
#F8766D	-1.09221789333969	-1.09221789333969	-1.09221789333969	0	error	199
#F8766D	1.69710802193731	1.69710802193731	1.69710802193731	0	error	200
#F8766D	-1.4069480211474	-1.4069480211474	-1.4069480211474	1	error	201
#F8766D	-0.767256602179259	-0.767256602179259	-0.767256602179259	1	error	202
#F8766D	0.437120180111378	0.437120180111378	0.437120180111378	1	error	203
#F8766D	2.44924673996866	2.44924673996866	2.44924673996866	1	error	204
#F8766D	-1.78990841377527	-1.78990841377527	-1.78990841377527	1	error	205
#F8766D	2.39033810980618	2.39033810980618	2.39033810980618	1	error	206
#F8766D	2.66805161163211	2.66805161163211	2.66805161163211	1	error	207
#F8766D	0.964786754921079	0.964786754921079	0.964786754921079	1	error	208
#F8766D	0.774684263393283	0.774684263393283	0.774684263393283	1	error	209
#F8766D	-2.62928237719461	-2.62928237719461	-2.62928237719461	1	error	210
#F8766D	-1.76415255060419	-1.76415255060419	-1.76415255060419	1	error	211
#F8766D	-1.94065948482603	-1.94065948482603	-1.94065948482603	1	error	212
#F8766D	1.1221370799467	1.1221370799467	1.1221370799467	1	error	213
#F8766D	-0.695377690717578	-0.695377690717578	-0.695377690717578	1	error	214
#F8766D	1.61904851999134	1.61904851999134	1.61904851999134	1	error	215
#F8766D	-0.0138045474886894	-0.0138045474886894	-0.0138045474886894	1	error	216
#F8766D	1.30571104958653	1.30571104958653	1.30571104958653	1	error	217
#F8766D	2.9514365689829	2.9514365689829	2.9514365689829	1	error	218
#F8766D	-0.719788923393935	-0.719788923393935	-0.719788923393935	1	error	219
#F8766D	1.66467132791877	1.66467132791877	1.66467132791877	1	error	220
#F8766D	2.60823138663545	2.60823138663545	2.60823138663545	1	error	221
#F8766D	-1.72714487230405	-1.72714487230405	-1.72714487230405	1	error	222
#F8766D	0.910042596515268	0.910042596515268	0.910042596515268	1	error	223
#F8766D	-2.2466694242321	-2.2466694242321	-2.2466694242321	1	error	224
#F8766D	-1.39667598763481	-1.39667598763481	-1.39667598763481	1	error	225
#F8766D	-0.683315444737673	-0.683315444737673	-0.683315444737673	1	error	226
#F8766D	-2.91965800104663	-2.91965800104663	-2.91965800104663	1	error	227
#F8766D	-0.705672257579863	-0.705672257579863	-0.705672257579863	1	error	228
#F8766D	2.21814507432282	2.21814507432282	2.21814507432282	1	error	229
#F8766D	-0.957906019873917	-0.957906019873917	-0.957906019873917	1	error	230
#F8766D	-0.107519307173789	-0.107519307173789	-0.107519307173789	1	error	231
#F8766D	0.59739495255053	0.59739495255053	0.59739495255053	1	error	232
#F8766D	-0.0387521577067673	-0.0387521577067673	-0.0387521577067673	1	error	233
#F8766D	-1.88269439153373	-1.88269439153373	-1.88269439153373	1	error	234
#F8766D	1.96423991164193	1.96423991164193	1.96423991164193	1	error	235
#F8766D	1.01080042915419	1.01080042915419	1.01080042915419	1	error	236
#F8766D	1.76543916435912	1.76543916435912	1.76543916435912	1	error	237
#F8766D	-2.35233824467286	-2.35233824467286	-2.35233824467286	1	error	238
#F8766D	1.34226567624137	1.34226567624137	1.34226567624137	1	error	239
#F8766D	-0.53235342213884	-0.53235342213884	-0.53235342213884	1	error	240
#F8766D	1.92567776469514	1.92567776469514	1.92567776469514	1	error	241
#F8766D	0.882361162919551	0.882361162919551	0.882361162919551	1	error	242
#F8766D	1.69759657373652	1.69759657373652	1.69759657373652	1	error	243
#F8766D	0.318217869848013	0.318217869848013	0.318217869848013	1	error	244
#F8766D	0.178317481186241	0.178317481186241	0.178317481186241	1	error	245
#F8766D	1.73613739013672	1.73613739013672	1.73613739013672	1	error	246
#F8766D	-2.86001278599724	-2.86001278599724	-2.86001278599724	1	error	247
#F8766D	-0.13661960978061	-0.13661960978061	-0.13661960978061	1	error	248
#F8766D	1.3938824320212	1.3938824320212	1.3938824320212	1	error	249
#F8766D	1.15638933889568	1.15638933889568	1.15638933889568	1	error	250
#F8766D	-0.134282267186791	-0.134282267186791	-0.134282267186791	1	error	251
#F8766D	2.1672568609938	2.1672568609938	2.1672568609938	1	error	252
#F8766D	-0.371417356655002	-0.371417356655002	-0.371417356655002	1	error	253
#F8766D	-1.5312163378112	-1.5312163378112	-1.5312163378112	1	error	254
#F8766D	-2.5759257171303	-2.5759257171303	-2.5759257171303	1	error	255
#F8766D	-2.40320303896442	-2.40320303896442	-2.40320303896442	1	error	256
#F8766D	-1.1023697569035	-1.1023697569035	-1.1023697569035	1	error	257
#F8766D	0.111805579159409	0.111805579159409	0.111805579159409	1	error	258
#F8766D	0.972030458506197	0.972030458506197	0.972030458506197	1	error	259
#F8766D	-0.559018876869231	-0.559018876869231	-0.559018876869231	1	error	260
#F8766D	2.47725554555655	2.47725554555655	2.47725554555655	1	error	261
#F8766D	-1.2383797634393	-1.2383797634393	-1.2383797634393	1	error	262
#F8766D	-0.24560564244166	-0.24560564244166	-0.24560564244166	1	error	263
#F8766D	-1.00563195487484	-1.00563195487484	-1.00563195487484	1	error	264
#F8766D	0.905222802422941	0.905222802422941	0.905222802422941	1	error	265
#F8766D	-1.45189931569621	-1.45189931569621	-1.45189931569621	1	error	266
#F8766D	-0.128728510346264	-0.128728510346264	-0.128728510346264	1	error	267
#F8766D	1.59786402387545	1.59786402387545	1.59786402387545	1	error	268
#F8766D	-2.49451851379126	-2.49451851379126	-2.49451851379126	1	error	269
#F8766D	2.25192798022181	2.25192798022181	2.25192798022181	1	error	270
#F8766D	-0.965562372934073	-0.965562372934073	-0.965562372934073	1	error	271
#F8766D	2.03664210112765	2.03664210112765	2.03664210112765	1	error	272
#F8766D	-0.919899065047503	-0.919899065047503	-0.919899065047503	1	error	273
#F8766D	-0.997350415214896	-0.997350415214896	-0.997350415214896	1	error	274
#F8766D	-0.14189252955839	-0.14189252955839	-0.14189252955839	1	error	275
#F8766D	2.35319001507014	2.35319001507014	2.35319001507014	1	error	276
#F8766D	2.18603682378307	2.18603682378307	2.18603682378307	1	error	277
#F8766D	-0.660062739159912	-0.660062739159912	-0.660062739159912	1	error	278
#F8766D	1.66392419300973	1.66392419300973	1.66392419300973	1	error	279
#F8766D	2.76370798330754	2.76370798330754	2.76370798330754	1	error	280
#F8766D	-0.392043091356754	-0.392043091356754	-0.392043091356754	1	error	281
#F8766D	1.27508807228878	1.27508807228878	1.27508807228878	1	error	282
#F8766D	-0.600033786613494	-0.600033786613494	-0.600033786613494	1	error	283
#F8766D	-1.04788708873093	-1.04788708873093	-1.04788708873093	1	error	284
#F8766D	1.54252288816497	1.54252288816497	1.54252288816497	1	error	285
#F8766D	-1.78384646913037	-1.78384646913037	-1.78384646913037	1	error	286
#F8766D	1.26672733481973	1.26672733481973	1.26672733481973	1	error	287
#F8766D	-2.26984847383574	-2.26984847383574	-2.26984847383574	1	error	288
#F8766D	-1.52706891624257	-1.52706891624257	-1.52706891624257	1	error	289
#F8766D	-2.14017372345552	-2.14017372345552	-2.14017372345552	1	error	290
#F8766D	-1.56222350941971	-1.56222350941971	-1.56222350941971	1	error	291
#F8766D	-2.64639373635873	-2.64639373635873	-2.64639373635873	1	error	292
#F8766D	0.853729551192373	0.853729551192373	0.853729551192373	1	error	293
#F8766D	2.25761527614668	2.25761527614668	2.25761527614668	1	error	294
#F8766D	1.67348806466907	1.67348806466907	1.67348806466907	1	error	295
#F8766D	1.78385295532644	1.78385295532644	1.78385295532644	1	error	296
#F8766D	-0.26835327828303	-0.26835327828303	-0.26835327828303	1	error	297
#F8766D	-0.539495507720858	-0.539495507720858	-0.539495507720858	1	error	298
#F8766D	1.86522145662457	1.86522145662457	1.86522145662457	1	error	299
#F8766D	0.629599741660058	0.629599741660058	0.629599741660058	1	error	300
#F8766D	0.928343568462878	0.928343568462878	0.928343568462878	1	error	301
#F8766D	-0.880816368386149	-0.880816368386149	-0.880816368386149	1	error	302
#F8766D	-1.3784391246736	-1.3784391246736	-1.3784391246736	1	error	303
#F8766D	2.9561043670401	2.9561043670401	2.9561043670401	1	error	304
#F8766D	0.800959586631507	0.800959586631507	0.800959586631507	1	error	305
#F8766D	-1.72075118869543	-1.72075118869543	-1.72075118869543	1	error	306
#F8766D	-2.22376591153443	-2.22376591153443	-2.22376591153443	1	error	307
#F8766D	-0.131291794124991	-0.131291794124991	-0.131291794124991	1	error	308
#F8766D	2.54444681899622	2.54444681899622	2.54444681899622	1	error	309
#F8766D	0.59256580285728	0.59256580285728	0.59256580285728	1	error	310
#F8766D	2.85702416952699	2.85702416952699	2.85702416952699	1	error	311
#F8766D	1.39075507130474	1.39075507130474	1.39075507130474	1	error	312
#F8766D	-0.859638527501374	-0.859638527501374	-0.859638527501374	1	error	313
#F8766D	-0.411157856695354	-0.411157856695354	-0.411157856695354	1	error	314
#F8766D	-2.11073063593358	-2.11073063593358	-2.11073063593358	1	error	315
#F8766D	-2.92153454711661	-2.92153454711661	-2.92153454711661	1	error	316
#F8766D	1.29339639656246	1.29339639656246	1.29339639656246	1	error	317
#F8766D	-2.38089458551258	-2.38089458551258	-2.38089458551258	1	error	318
#F8766D	-0.322293908335268	-0.322293908335268	-0.322293908335268	1	error	319
#F8766D	0.840606270823628	0.840606270823628	0.840606270823628	1	error	320
#F8766D	2.95103172026575	2.95103172026575	2.95103172026575	1	error	321
#F8766D	-0.0264385328628123	-0.0264385328628123	-0.0264385328628123	1	error	322
#F8766D	-0.09390285378322	-0.09390285378322	-0.09390285378322	1	error	323
#F8766D	-1.95934599079192	-1.95934599079192	-1.95934599079192	1	error	324
#F8766D	1.52892566705123	1.52892566705123	1.52892566705123	1	error	325
#F8766D	-0.276627064682543	-0.276627064682543	-0.276627064682543	1	error	326
#F8766D	0.0670187026262283	0.0670187026262283	0.0670187026262283	1	error	327
#F8766D	-1.75472932029516	-1.75472932029516	-1.75472932029516	1	error	328
#F8766D	-1.62805114360526	-1.62805114360526	-1.62805114360526	1	error	329
#F8766D	0.574271977879107	0.574271977879107	0.574271977879107	1	error	330
#F8766D	0.449233189690858	0.449233189690858	0.449233189690858	1	error	331
#F8766D	-2.53761371830478	-2.53761371830478	-2.53761371830478	1	error	332
#F8766D	-2.78675652248785	-2.78675652248785	-2.78675652248785	1	error	333
#F8766D	0.856772953178734	0.856772953178734	0.856772953178734	1	error	334
#F8766D	2.57169119780883	2.57169119780883	2.57169119780883	1	error	335
#F8766D	0.588554534129798	0.588554534129798	0.588554534129798	1	error	336
#F8766D	0.365404488053173	0.365404488053173	0.365404488053173	1	error	337
#F8766D	0.156166343484074	0.156166343484074	0.156166343484074	1	error	338
#F8766D	2.91057134326547	2.91057134326547	2.91057134326547	1	error	339
#F8766D	0.0458509339950979	0.0458509339950979	0.0458509339950979	1	error	340
#F8766D	1.0967284720391	1.0967284720391	1.0967284720391	1	error	341
#F8766D	0.609247305896133	0.609247305896133	0.609247305896133	1	error	342
#F8766D	-1.56678793346509	-1.56678793346509	-1.56678793346509	1	error	343
#F8766D	-1.45100443996489	-1.45100443996489	-1.45100443996489	1	error	344
#F8766D	1.37585774017498	1.37585774017498	1.37585774017498	1	error	345
#F8766D	-0.284575011581182	-0.284575011581182	-0.284575011581182	1	error	346
#F8766D	-1.94923938950524	-1.94923938950524	-1.94923938950524	1	error	347
#F8766D	1.48018961772323	1.48018961772323	1.48018961772323	1	error	348
#F8766D	-2.37007415760309	-2.37007415760309	-2.37007415760309	1	error	349
#F8766D	2.18726969417185	2.18726969417185	2.18726969417185	1	error	350
#F8766D	0.687869830057025	0.687869830057025	0.687869830057025	1	error	351
#F8766D	0.342957233078778	0.342957233078778	0.342957233078778	1	error	352
#F8766D	-1.02733608568087	-1.02733608568087	-1.02733608568087	1	error	353
#F8766D	-0.28121132729575	-0.28121132729575	-0.28121132729575	1	error	354
#F8766D	0.00264583574607968	0.00264583574607968	0.00264583574607968	1	error	355
#F8766D	-1.91480183321983	-1.91480183321983	-1.91480183321983	1	error	356
#F8766D	0.177783616818488	0.177783616818488	0.177783616818488	1	error	357
#F8766D	-2.54834552574903	-2.54834552574903	-2.54834552574903	1	error	358
#F8766D	-1.33346440410241	-1.33346440410241	-1.33346440410241	1	error	359
#F8766D	-1.72380288457498	-1.72380288457498	-1.72380288457498	1	error	360
#F8766D	-1.29125711414963	-1.29125711414963	-1.29125711414963	1	error	361
#F8766D	2.37056461768225	2.37056461768225	2.37056461768225	1	error	362
#F8766D	-0.322588060051203	-0.322588060051203	-0.322588060051203	1	error	363
#F8766D	1.67990933870897	1.67990933870897	1.67990933870897	1	error	364
#F8766D	2.28371420921758	2.28371420921758	2.28371420921758	1	error	365
#F8766D	-0.521254742983729	-0.521254742983729	-0.521254742983729	1	error	366
#F8766D	-2.61714911693707	-2.61714911693707	-2.61714911693707	1	error	367
#F8766D	-0.987075049895793	-0.987075049895793	-0.987075049895793	1	error	368
#F8766D	1.34235567972064	1.34235567972064	1.34235567972064	1	error	369
#F8766D	-0.974307999014854	-0.974307999014854	-0.974307999014854	1	error	370
